a,b,p_calib
98,11,1.2234701898557267e-07
98,12,1.5490949261248535e-07
98,13,1.4309093971260671e-07
98,14,1.0833904054882216e-07
98,15,1.1773942681672921e-07
98,16,1.1370093815322925e-07
98,17,7.3404129923757196e-08
98,18,1.3763358106535864e-07
98,19,7.1069887076675514e-08
98,20,8.044462576687182e-08
98,21,6.7480472444524331e-08
98,22,9.4773098224943598e-08
98,23,8.5764170220537158e-08
98,24,7.0263139532541221e-08
98,25,5.3242800959213546e-08
98,26,4.5268382186971599e-08
98,27,3.0900798468913676e-08
98,28,4.2277278415275357e-08
98,29,4.4490710435279595e-08
98,30,2.6014649200128986e-08
98,31,3.0263484182532199e-08
98,32,2.8183471925747583e-08
98,33,2.4367070509732055e-08
98,34,2.655905976891609e-08
98,35,1.4884845383614744e-08
98,36,2.7094620871581607e-08
98,37,2.268561208090474e-08
98,38,3.7003797562933746e-08
98,39,7.5821555873966689e-09
98,40,2.1554235664571378e-08
98,41,1.3486644428632163e-08
98,42,6.5129148771059e-09
98,43,7.7116565714257831e-09
98,44,1.1929424318553976e-08
98,45,4.0483811054149989e-09
98,46,1.2633233620068497e-08
98,47,1.7845828497710013e-08
98,48,1.4704097266210468e-08
98,49,2.6221630215996265e-09
98,50,1.4986928863466499e-08
98,51,4.8472264793695346e-09
98,52,8.0794115639465302e-09
98,53,6.4016497255363708e-09
98,54,8.8113964852036622e-09
98,55,3.3308236252981744e-09
98,56,7.6508015613439175e-09
98,57,8.1926198648445768e-10
98,58,1.0587654116561364e-08
98,59,1.0129051605650855e-09
98,60,5.2521009772239528e-09
98,61,3.5323049393714267e-09
98,62,5.3187396839185775e-09
98,63,1.4630852316388754e-09
98,64,6.0024007996207959e-10
98,65,6.9094612846907884e-10
98,66,1.6881752259751125e-10
98,67,1.2859872212933009e-09
98,68,5.9086136031631191e-09
98,70,1.9132653027126653e-09
98,72,1.6922839001530105e-09
98,73,4.5018007107378992e-10
98,74,1.1017117735986575e-08
98,75,3.2450479934654356e-09
98,77,4.5018007107378992e-10
98,78,1.1817227206326241e-09
98,79,5.2521009772239528e-09
98,80,1.4502220599378769e-09
98,81,4.5018007107378992e-10
98,82,8.6284514291741767e-10
98,85,1.6881752259751125e-10
98,86,3.0094178054427924e-09
98,87,1.0879351705603454e-09
98,90,9.0036014214757985e-10
98,91,1.591653943141128e-09
98,92,7.5030009995259949e-11
98,94,7.5030009995259949e-11
98,98,1.6881752259751125e-10
98,107,7.5030009995259949e-11
98,108,2.6260504886119764e-09
98,109,6.9688782785950782e-09
98,111,7.5030009995259949e-11
98,115,3.7167352898066362e-11
98,121,7.5030009995259949e-11
98,127,1.3210054664978315e-09
99,-127,3.2753350409627821e-08
99,-126,4.5018007107378992e-10
99,-123,7.5030009995259949e-11
99,-121,2.1680955654820974e-10
99,-120,7.5030009995259949e-11
99,-119,7.5030009995259949e-11
99,-118,5.9086136031631191e-09
99,-113,7.5030009995259949e-11
99,-109,2.298939775704881e-10
99,-107,2.6260504886119764e-09
99,-106,2.9568731392216716e-08
99,-104,2.6260504886119764e-09
99,-103,1.5486396757522816e-10
99,-102,5.9086136031631191e-09
99,-101,5.9086136031631191e-09
99,-100,5.2521009772239528e-09
99,-99,2.6260504886119764e-09
99,-98,2.6260504886119764e-09
99,-97,2.6260504886119764e-09
99,-96,8.7785113898332539e-09
99,-95,6.3587936742369086e-09
99,-94,8.0219534174236338e-09
99,-92,5.9086136031631191e-09
99,-90,8.9848440740310442e-09
99,-89,1.2248649301307093e-08
99,-88,4.5018007107378992e-10
99,-87,5.9086136031631191e-09
99,-86,1.0655415402060914e-08
99,-84,6.116873810692368e-09
99,-83,1.6369769152303138e-08
99,-82,1.3001383623142345e-08
99,-81,1.4804142272229904e-08
99,-80,2.298939775704881e-10
99,-79,1.3668372842757385e-08
99,-78,2.949052483399583e-09
99,-77,6.5651259348191289e-09
99,-76,2.09373562605123e-08
99,-75,1.7262164670296514e-08
99,-74,1.2034036762874447e-08
99,-73,1.4914648726014867e-08
99,-72,3.8801957043970591e-09
99,-71,1.1337322565608448e-08
99,-70,1.5343637659450111e-08
99,-69,8.4610718468733261e-09
99,-68,1.8673243936442502e-08
99,-67,2.6275864700172945e-08
99,-66,2.5688550503072102e-08
99,-65,5.3656239663529831e-08
99,-64,1.9247315353114498e-08
99,-63,1.5844243260295571e-08
99,-62,3.0834886038482065e-08
99,-61,2.9753081707530076e-08
99,-60,2.0984415129695052e-08
99,-59,2.4742710563805021e-08
99,-58,2.0017542657117031e-08
99,-57,1.9622276168845017e-08
99,-56,2.1135882123744853e-08
99,-55,3.9380138286403396e-08
99,-54,3.5068898739325457e-08
99,-53,1.8427658352602791e-08
99,-52,1.3753721745946181e-08
99,-51,3.9814371910999384e-08
99,-50,4.4487060103477567e-08
99,-49,4.6726692940754469e-08
99,-48,5.5390070522214087e-08
99,-47,4.574254933427027e-08
99,-46,2.5341544878154721e-08
99,-45,3.6504850892836539e-08
99,-44,9.3246107074780811e-08
99,-43,4.8832069795403843e-08
99,-42,4.1192694612932369e-08
99,-41,4.4784288817422778e-08
99,-40,7.8380809091047096e-08
99,-39,5.6445371790224746e-08
99,-38,4.9162214769612153e-08
99,-37,7.1027630570761174e-08
99,-36,6.4850710530930452e-08
99,-35,6.7984773765083257e-08
99,-34,7.0005435258464335e-08
99,-33,7.6117423519788113e-08
99,-32,9.3470042425962357e-08
99,-31,6.9374081276891073e-08
99,-30,8.3823772151061103e-08
99,-29,6.1184699829240671e-08
99,-28,9.5704729169898297e-08
99,-27,1.1889892668503033e-07
99,-26,1.0634573388124241e-07
99,-25,1.1061904926869474e-07
99,-24,1.3410884855091982e-07
99,-23,1.5743777455899546e-07
99,-22,1.5562794653259191e-07
99,-21,1.3530131902887304e-07
99,-20,1.0908563872392043e-07
99,-19,1.2443481133030928e-07
99,-18,1.4186743522208388e-07
99,-17,1.0632040072257699e-07
99,-16,1.2848405795476341e-07
99,-15,1.8456885168864714e-07
99,-14,1.922074539850508e-07
99,-13,2.0058620945377255e-07
99,-12,1.5336014635851675e-07
99,-11,1.6786912847094412e-07
99,-10,2.4117841320873259e-07
99,-9,2.3730202456505655e-07
99,-8,2.3228910330338153e-07
99,-7,2.3218755643056494e-07
99,-6,2.5327753634076369e-07
99,-5,2.5300482078867155e-07
99,-4,2.8331649149268572e-07
99,-3,3.111219408484612e-07
99,-2,2.8896481668298619e-07
99,-1,3.0010735956642407e-07
99,0,2.9424450520698442e-07
99,1,3.125746092229154e-07
99,2,3.1427509003906771e-07
99,3,3.0991485590886814e-07
99,4,2.3825796674367751e-07
99,5,2.5310913700250358e-07
99,6,2.369909233767904e-07
99,7,1.9155683558186535e-07
99,8,1.8915429589397441e-07
99,9,2.1048574806772786e-07
99,10,1.7721119941997243e-07
99,11,1.2021686799830659e-07
99,12,1.2791627959447056e-07
99,13,1.3945409813537965e-07
99,14,1.4141793487300428e-07
99,15,1.0330972262216154e-07
99,16,8.1700839558012703e-08
99,17,9.5902495603348123e-08
99,18,5.8325435715839433e-08
99,19,6.3617470614286747e-08
99,20,9.0693598820719831e-08
99,21,5.7291988078131706e-08
99,22,4.4644941941955223e-08
99,23,2.942808806719587e-08
99,24,5.1076474986349193e-08
99,25,6.8873158774341402e-08
99,26,5.1714579321949592e-08
99,27,2.3157252309870501e-08
99,28,5.053707376046181e-08
99,29,3.2398283988396596e-08
99,30,3.9797527431283139e-08
99,31,3.1759581778889944e-08
99,32,1.6927421917816405e-08
99,33,2.2718923246768906e-08
99,34,1.5957025310689799e-08
99,35,1.3118653415911989e-08
99,36,1.6484400032514596e-08
99,37,1.4186550252978445e-08
99,38,3.3883635563708712e-08
99,39,1.9142845853002106e-08
99,40,1.1132032968566542e-08
99,41,3.2268120526144071e-09
99,42,9.5202782609578969e-09
99,43,8.6989934205710076e-09
99,44,2.1780637751233784e-08
99,45,7.2357820207198828e-09
99,46,8.4996615123064487e-09
99,47,6.9358040015870937e-09
99,48,5.177244636163716e-09
99,49,2.6072929605025994e-09
99,50,2.0544933751258553e-08
99,51,2.2368930810038553e-08
99,52,4.0889302295569718e-09
99,53,2.6821174853550943e-09
99,54,1.7995192788795472e-09
99,55,1.3249260652063989e-08
99,56,5.8049969240796614e-09
99,57,3.5308351380505136e-09
99,58,9.7794381329449462e-09
99,59,7.2171348524115468e-10
99,60,4.3933644154135921e-09
99,61,3.234081151322644e-09
99,62,1.5381152582874806e-09
99,63,9.0036014214757985e-10
99,64,1.5995867417286892e-09
99,66,1.3493391911524118e-09
99,67,6.8650408466595928e-09
99,68,2.6793362768679451e-09
99,69,1.9882953293612705e-09
99,70,6.3125398163670908e-09
99,71,6.189975936713012e-10
99,72,1.2421038290792206e-09
99,74,2.1008403311254309e-09
99,75,1.4539513823786822e-09
99,76,1.2544929410451462e-09
99,77,3.2930400274161342e-09
99,78,2.3152478390120326e-09
99,79,2.0631199541338382e-09
99,80,1.0129051605650855e-09
99,81,2.6260504886119764e-09
99,82,4.5018007107378992e-10
99,83,6.0050717335924593e-09
99,87,9.5642724349647413e-10
99,88,1.8218955743468631e-09
99,90,1.6881752259751125e-10
99,91,7.5030009995259949e-11
99,92,7.5030009995259949e-11
99,97,2.4384753259277121e-10
99,100,1.0129051605650855e-09
99,113,1.6881752259751125e-10
99,114,6.1060651016208107e-10
99,119,7.5030009995259949e-11
99,120,2.6260504886119764e-09
99,127,1.8861135494916576e-08
100,-127,3.7649674510781227e-08
100,-123,3.3760345650269147e-09
100,-122,1.0129051605650855e-09
100,-119,1.2743091811571518e-09
100,-116,5.9086136031631191e-09
100,-115,2.6260504886119764e-09
100,-114,4.5018007107378992e-10
100,-113,1.6881752259751125e-10
100,-110,5.9086136031631191e-09
100,-109,2.6260504886119764e-09
100,-107,5.9086136031631191e-09
100,-106,1.8141207713507741e-10
100,-105,1.2743091811571518e-09
100,-104,1.0004212575421489e-08
100,-102,5.9086136031631191e-09
100,-101,2.6260504886119764e-09
100,-99,6.4615095658067625e-09
100,-98,5.7465276125440402e-09
100,-97,3.1039164412603598e-09
100,-96,1.6525360380082735e-08
100,-95,8.6096940296058586e-09
100,-94,5.7022809594799007e-09
100,-93,1.0287534452758036e-08
100,-92,1.5974329246800235e-08
100,-91,3.0762304708679243e-09
100,-90,6.4873623857391616e-09
100,-88,6.1960284896371728e-09
100,-87,6.6381017153837203e-09
100,-86,1.6881752259751125e-10
100,-85,2.0926578335128563e-08
100,-84,7.7597592395942646e-09
100,-83,1.0680493827224116e-08
100,-82,1.4263492805543478e-08
100,-81,5.9836436131583786e-09
100,-80,2.7225086190413167e-09
100,-79,7.5030009995259949e-11
100,-78,9.1470559238817552e-09
100,-77,8.0969834274188942e-09
100,-76,1.2544707967664033e-08
100,-75,8.5075152428463263e-09
100,-74,2.6989470765762097e-08
100,-73,2.0775444224288973e-08
100,-72,5.9086136031631191e-09
100,-71,8.4122894772613848e-09
100,-70,6.5276110344643039e-09
100,-69,1.105406358192345e-08
100,-68,1.161089456264302e-08
100,-67,2.4665026121660362e-08
100,-66,2.3487506441578776e-08
100,-65,1.2068170036815513e-08
100,-64,2.0073689078736896e-08
100,-63,1.0579232076404936e-08
100,-62,2.1173618450803262e-08
100,-61,3.5575003677175654e-08
100,-60,2.4574446268169214e-08
100,-59,2.8569604611504865e-08
100,-58,3.5581039828965465e-08
100,-57,7.9156664044365294e-09
100,-56,1.9977120416779206e-08
100,-55,4.2297142307870573e-08
100,-54,3.2909810365792152e-08
100,-53,3.1095878155283907e-08
100,-52,4.8867799961881347e-08
100,-51,3.6953544602573417e-08
100,-50,3.2177303420102843e-08
100,-49,5.3238203207243384e-08
100,-48,2.4836025074405107e-08
100,-47,8.2597154054859106e-08
100,-46,5.683618272705286e-08
100,-45,4.6568621525909046e-08
100,-44,3.6637116863956318e-08
100,-43,2.9658378083452685e-08
100,-42,4.4476584753372671e-08
100,-41,5.7723047711884465e-08
100,-40,8.0551543969386117e-08
100,-39,3.2967408965371356e-08
100,-38,8.2285133420205175e-08
100,-37,4.7619183293647423e-08
100,-36,6.9341335744822034e-08
100,-35,8.0019271428763499e-08
100,-34,6.1475778110191922e-08
100,-33,7.5708823782336359e-08
100,-32,1.1843727464513788e-07
100,-31,8.6666570507792751e-08
100,-30,8.1558207783073587e-08
100,-29,8.2171249059344973e-08
100,-28,8.1303029427220095e-08
100,-27,1.1845900339266407e-07
100,-26,1.0159447848871845e-07
100,-25,1.4620847936780047e-07
100,-24,8.675077976586665e-08
100,-23,9.5170480625781978e-08
100,-22,1.0083812332546316e-07
100,-21,9.6529285596888003e-08
100,-20,1.248619654576455e-07
100,-19,1.0608760312460737e-07
100,-18,1.4411064208949923e-07
100,-17,1.1185533519559808e-07
100,-16,1.3184364612426925e-07
100,-15,1.5157922001976701e-07
100,-14,1.8100654212345977e-07
100,-13,1.4612017488757119e-07
100,-12,1.0203745089662836e-07
100,-11,1.4186742029628889e-07
100,-10,2.444988661058848e-07
100,-9,1.735832406799387e-07
100,-8,1.8490108121692265e-07
100,-7,2.3574363382013059e-07
100,-6,2.7735022472731802e-07
100,-5,3.0973480865465179e-07
100,-4,2.9279503212039166e-07
100,-3,3.2314305704085859e-07
100,-2,2.990358838759883e-07
100,-1,3.6978394626163708e-07
100,0,3.7293094289834945e-07
100,1,2.4012133734921298e-07
100,2,3.6400215627487248e-07
100,3,3.0773625941248139e-07
100,4,2.3049437287500327e-07
100,5,2.2047757055493125e-07
100,6,2.7139872588835311e-07
100,7,2.2324315636657325e-07
100,8,1.488813780664623e-07
100,9,1.9778934839381033e-07
100,10,1.7575396331179894e-07
100,11,1.2868374107188975e-07
100,12,1.235000820575053e-07
100,13,1.2078439446160824e-07
100,14,8.8972653294199898e-08
100,15,1.1664080553066363e-07
100,16,8.4696337458919656e-08
100,17,8.6990455248542068e-08
100,18,5.0630671593769192e-08
100,19,8.7311972106251216e-08
100,20,6.1004928788704207e-08
100,21,6.6863623116876853e-08
100,22,6.2393777475829474e-08
100,23,6.0390280011251704e-08
100,24,4.7754059578625909e-08
100,25,3.981903424282074e-08
100,26,4.9661666272747313e-08
100,27,5.351733743907727e-08
100,28,3.5722882447917922e-08
100,29,2.3118866834906827e-08
100,30,2.7930901430592493e-08
100,31,3.6590895046640879e-08
100,32,2.5063706592695732e-08
100,33,2.0676030452905753e-08
100,34,2.5749468569531181e-08
100,35,1.1615793222042901e-08
100,36,3.4633509679749515e-08
100,37,3.2831382652274609e-08
100,38,2.1003330045334843e-08
100,39,2.538459087069929e-08
100,40,2.3155276731253847e-08
100,41,8.7310251305113198e-09
100,42,1.8178090555044558e-08
100,43,1.4363869856710562e-08
100,44,2.1948237997400501e-08
100,45,1.2612737750317174e-08
100,46,1.5474940181609004e-08
100,47,1.7984257470814846e-08
100,48,1.3638206307056951e-08
100,49,4.6377175788064871e-09
100,50,8.4948891979929641e-09
100,51,2.5431666410385471e-09
100,52,5.1822223652555409e-09
100,53,1.0997095774238204e-08
100,54,8.9410237155508133e-09
100,55,6.875691597768619e-09
100,56,2.9261704632777508e-09
100,57,3.2539763732984486e-09
100,58,3.0083432585022444e-09
100,59,7.5612015248913903e-09
100,60,1.0004212575421489e-08
100,61,2.4384753259277121e-10
100,62,1.1629651805556054e-09
100,63,5.2521009772239522e-10
100,64,1.6881752259751125e-10
100,65,4.3517407031477257e-09
100,66,7.3990370075164901e-09
100,67,1.0289288536498324e-09
100,68,1.0131153534432888e-08
100,69,3.2014173834564559e-10
100,70,3.1510551246941836e-09
100,71,1.0129051605650855e-09
100,73,8.5612122013349449e-09
100,74,6.189975936713012e-10
100,76,3.2715961030252846e-09
100,77,6.2628252046822661e-10
100,78,4.5018007107378992e-10
100,79,6.92151856388806e-09
100,80,1.0394532701249347e-09
100,81,1.1629651805556054e-09
100,84,6.1060651016208107e-10
100,85,4.5018007107378992e-10
100,86,4.5637462948536549e-10
100,89,6.8089737453106989e-09
100,90,3.376350451950225e-10
100,92,7.5440876623653044e-10
100,93,1.0500725134631518e-09
100,96,7.336617552571996e-09
100,97,4.5018007107378992e-10
100,98,3.8120239907630512e-10
100,100,1.0129051605650855e-09
100,101,7.5030009995259949e-11
100,104,5.9086136031631191e-09
100,107,1.0129051605650855e-09
100,111,4.42468492664154e-12
100,113,4.5623240907156505e-10
100,115,5.9086136031631191e-09
100,118,4.5018007107378992e-10
100,122,4.5018007107378992e-10
100,126,6.7527010661068489e-10
100,127,1.0466686901258087e-08
101,-127,1.3187220302631227e-08
101,-126,8.5346640917750955e-09
101,-124,4.5018007107378992e-10
101,-123,1.007924258541675e-08
101,-121,1.9250697494505965e-08
101,-115,2.4384753259277121e-10
101,-114,2.6260504886119764e-09
101,-111,2.0265056866873738e-10
101,-109,2.6260504886119764e-09
101,-108,3.7679351324920662e-10
101,-107,2.6260504886119764e-09
101,-105,5.9086136031631191e-09
101,-102,5.9086136031631191e-09
101,-101,1.4630852316388754e-09
101,-100,4.5018007107378992e-10
101,-99,7.8836503592535188e-09
101,-98,5.1414836418961825e-09
101,-97,1.6881752259751125e-10
101,-96,7.3761233198884914e-09
101,-95,6.0050717335924593e-09
101,-93,1.5425131075242955e-08
101,-92,1.500600199905199e-10
101,-91,2.6260504886119764e-09
101,-90,5.9086136031631191e-09
101,-89,6.7900108366643332e-09
101,-88,4.1266505519028243e-10
101,-87,8.6096940296058586e-09
101,-86,5.9086136031631191e-09
101,-85,5.9086136031631191e-09
101,-84,3.5397479413132323e-10
101,-83,2.7010804264427395e-09
101,-82,1.2574954240938358e-08
101,-81,1.4797615585097949e-08
101,-80,7.4940883763174742e-09
101,-79,5.3300702096820006e-09
101,-78,6.4818156943372478e-09
101,-77,3.8225327051462286e-09
101,-76,2.6260504886119764e-09
101,-75,1.0129051605650855e-09
101,-74,6.1944482426240467e-09
101,-73,2.063325316344741e-08
101,-72,1.5651184711806283e-08
101,-71,2.5716236441329973e-08
101,-70,1.4365513496303723e-08
101,-69,1.5603082191341875e-08
101,-68,1.1535864093203321e-08
101,-67,6.7008847712391117e-09
101,-66,1.9880124287753265e-08
101,-65,1.2253122013234689e-08
101,-64,4.1242059746647567e-08
101,-63,2.1093546829319484e-08
101,-62,1.7334366948419452e-08
101,-61,5.8148258459687595e-09
101,-60,1.4790836162800666e-08
101,-59,2.1235373383595501e-08
101,-58,3.4854032924973497e-08
101,-57,9.4876619352996101e-09
101,-56,1.3890049294605378e-08
101,-55,3.1146794319318697e-08
101,-54,1.0721627504365032e-08
101,-53,2.3134069939208104e-08
101,-52,2.2029383637872466e-08
101,-51,2.87369681995014e-08
101,-50,3.3317797962065685e-08
101,-49,3.1832873596517534e-08
101,-48,4.734523283099132e-08
101,-47,3.3176856039601226e-08
101,-46,6.9770580554483552e-08
101,-45,3.2105039712135848e-08
101,-44,5.143013574134382e-08
101,-43,2.9526443439868327e-08
101,-42,3.7427033225049278e-08
101,-41,4.0012219160747095e-08
101,-40,5.2589100572791797e-08
101,-39,7.9771788434051757e-08
101,-38,4.1240685826838002e-08
101,-37,5.6576534070073072e-08
101,-36,8.4691361173013878e-08
101,-35,6.3683492829551074e-08
101,-34,6.8437641370048751e-08
101,-33,1.2795189626821473e-07
101,-32,8.3600075171824116e-08
101,-31,9.2790456976921478e-08
101,-30,9.1610031970435646e-08
101,-29,7.6655781498300518e-08
101,-28,7.3713718007876656e-08
101,-27,7.2332454737909978e-08
101,-26,6.3014495343131743e-08
101,-25,7.7190789626628908e-08
101,-24,1.2394980053960473e-07
101,-23,9.0045068699839484e-08
101,-22,1.0690961616325842e-07
101,-21,1.1691611490149344e-07
101,-20,1.1871087835280332e-07
101,-19,1.5805975986567371e-07
101,-18,9.0177888677232692e-08
101,-17,1.2953528497386753e-07
101,-16,1.3754690691202979e-07
101,-15,1.2050793258342949e-07
101,-14,1.5544254319111248e-07
101,-13,2.2705931798547406e-07
101,-12,1.9924299093023818e-07
101,-11,1.8833827308136179e-07
101,-10,1.9563306151799204e-07
101,-9,1.7457553208885403e-07
101,-8,2.7825725812200145e-07
101,-7,2.4761169201279038e-07
101,-6,2.2729782443214771e-07
101,-5,2.8003141297994993e-07
101,-4,2.9669121648550267e-07
101,-3,3.2065165971380741e-07
